iso3,variable,abs_shap,sign,iso2,policy,shap_value,shap_value_normalized
CIV,Close public transport,-0.003387273423047,-1,CI,close_public_transport,-0.003387273423047,0.5741503858063716
CIV,Close public transport,-0.003387273423047,-1,CI,close_public_transport,-0.003387273423047,0.5741503858063716
UGA,School closing,-0.0034030533066201,-1,UG,school_closing,-0.0034030533066201,0.5746176010390774
ZWE,Workplace closing,-0.0034199224191308,-1,ZW,workplace_closing,-0.0034199224191308,0.5751170664686364
KEN,Restrictions on internal movement,-0.0034251590483934,-1,KE,restrictions_on_internal_movement,-0.0034251590483934,0.5752721140612365
JPN,Cancel public events,-0.0034258034890424,-1,JP,cancel_public_events,-0.0034258034890424,0.5752911948412937
AUS,International travel controls,-0.0034305481895173,-1,AU,international_travel_controls,-0.0034305481895173,0.5754316772679371
CYP,Cancel public events,-0.0034469477241857,-1,CY,cancel_public_events,-0.0034469477241857,0.5759172393046194
DOM,Workplace closing,-0.0034587908482551,-1,DO,workplace_closing,-0.0034587908482551,0.5762678938542817
SRB,School closing,-0.0034633793382827,-1,RS,school_closing,-0.0034633793382827,0.5764037511580495
MCO,Restrictions on gatherings,-0.0034713567918385,-1,MC,restrictions_on_gatherings,-0.0034713567918385,0.576639949847489
SGP,Workplace closing,-0.0034755311891346,-1,SG,workplace_closing,-0.0034755311891346,0.5767635465771525
IDN,Workplace closing,-0.003478256739655,-1,ID,workplace_closing,-0.003478256739655,0.5768442454438292
SVN,Restrictions on gatherings,-0.0034938273996056,-1,SI,restrictions_on_gatherings,-0.0034938273996056,0.5773052659246523
UKR,Workplace closing,-0.0035014503485305,-1,UA,workplace_closing,-0.0035014503485305,0.5775309683412355
CYP,Restrictions on gatherings,-0.0035141584051999,-1,CY,restrictions_on_gatherings,-0.0035141584051999,0.5779072320586786
ESP,Workplace closing,-0.003517646314544,-1,ES,workplace_closing,-0.003517646314544,0.5780105030599069
TUR,Restrictions on gatherings,-0.0035228153360793,-1,TR,restrictions_on_gatherings,-0.0035228153360793,0.5781635489038948
NOR,Stay at home requirements,-0.0035263382521132,-1,NO,stay_at_home_requirements,-0.0035263382521132,0.5782678563930442
ARE,Stay at home requirements,-0.003526954770295,-1,AE,stay_at_home_requirements,-0.003526954770295,0.5782861104368363
SVK,School closing,-0.0035276891462063,-1,SK,school_closing,-0.0035276891462063,0.5783078540454443
SVN,Workplace closing,-0.0035310849214809,-1,SI,workplace_closing,-0.0035310849214809,0.5784083971152196
ARG,Cancel public events,-0.0035384087425989,-1,AR,cancel_public_events,-0.0035384087425989,0.5786252428715328
NGA,Restrictions on internal movement,-0.0035442276967099,-1,NG,restrictions_on_internal_movement,-0.0035442276967099,0.578797532102089
COL,Cancel public events,-0.0035536764798112,-1,CO,cancel_public_events,-0.0035536764798112,0.5790772943306891
LUX,Restrictions on gatherings,-0.0035545776625955,-1,LU,restrictions_on_gatherings,-0.0035545776625955,0.5791039768041261
SRB,Workplace closing,-0.0035693622246694,-1,RS,workplace_closing,-0.0035693622246694,0.5795417222778371
AFG,Public information campaigns,-0.0035840725457434,-1,AF,public_information_campaigns,-0.0035840725457434,0.5799772696031342
IRN,Close public transport,-0.0036015914588726,-1,IR,close_public_transport,-0.0036015914588726,0.5804959745122356
IDN,Restrictions on internal movement,-0.0036264001576618,-1,ID,restrictions_on_internal_movement,-0.0036264001576618,0.581230517446233
GIN,Restrictions on gatherings,-0.00362918757547,-1,GN,restrictions_on_gatherings,-0.00362918757547,0.5813130480969741
BRA,Restrictions on gatherings,-0.0036311413716937,-1,BR,restrictions_on_gatherings,-0.0036311413716937,0.5813708966452912
TGO,School closing,-0.0036320410083763,-1,TG,school_closing,-0.0036320410083763,0.5813975333413139
BRB,Cancel public events,-0.0036590102464266,-1,BB,cancel_public_events,-0.0036590102464266,0.5821960461296496
SAU,School closing,-0.0036590426584222,-1,SA,school_closing,-0.0036590426584222,0.5821970057931349
PHL,Stay at home requirements,-0.0036609315159042,-1,PH,stay_at_home_requirements,-0.0036609315159042,0.5822529316169164
PAK,Restrictions on gatherings,-0.0036613267195673,-1,PK,restrictions_on_gatherings,-0.0036613267195673,0.5822646329181691
CHE,Restrictions on gatherings,-0.0036616434249937,-1,CH,restrictions_on_gatherings,-0.0036616434249937,0.582274010021543
HRV,Restrictions on internal movement,-0.0037107053124992,-1,HR,restrictions_on_internal_movement,-0.0037107053124992,0.5837266481909997
PHL,Workplace closing,-0.0037156496264444,-1,PH,workplace_closing,-0.0037156496264444,0.5838730408294357
ITA,Restrictions on gatherings,-0.0037188051138333,-1,IT,restrictions_on_gatherings,-0.0037188051138333,0.5839664693878832
ISR,International travel controls,-0.0037212133160248,-1,IL,international_travel_controls,-0.0037212133160248,0.584037772115948
ITA,Restrictions on internal movement,-0.0037235082501348,-1,IT,restrictions_on_internal_movement,-0.0037235082501348,0.584105721170786
IRN,Workplace closing,-0.0037264393825965,-1,IR,workplace_closing,-0.0037264393825965,0.584192506965424
LUX,Restrictions on internal movement,-0.0037350292203076,-1,LU,restrictions_on_internal_movement,-0.0037350292203076,0.5844468372972357
MNG,Workplace closing,-0.0037436871456663,-1,MN,workplace_closing,-0.0037436871456663,0.5847031835872749
ISL,Restrictions on gatherings,-0.0037444810684858,-1,IS,restrictions_on_gatherings,-0.0037444810684858,0.584726690277495
HRV,International travel controls,-0.0037532058166729,-1,HR,international_travel_controls,-0.0037532058166729,0.5849850150766389
BGD,School closing,-0.0037561537883187,-1,BD,school_closing,-0.0037561537883187,0.5850722994505776
SVN,Restrictions on internal movement,-0.0037726649395774,-1,SI,restrictions_on_internal_movement,-0.0037726649395774,0.5855611662626702
VNM,Cancel public events,-0.0037755452513413,-1,VN,cancel_public_events,-0.0037755452513413,0.5856464473437886
VNM,Cancel public events,-0.0037755452513413,-1,VN,cancel_public_events,-0.0037755452513413,0.5856464473437886
BEL,Workplace closing,-0.0038386221718506,-1,BE,workplace_closing,-0.0038386221718506,0.5875140465537319
BHS,International travel controls,-0.003851928369535,-1,BS,international_travel_controls,-0.003851928369535,0.5879080201986416
SUR,Restrictions on internal movement,-0.003872979805305,-1,SR,restrictions_on_internal_movement,-0.003872979805305,0.5885313170320123
PRY,Restrictions on internal movement,-0.0039049584064414,-1,PY,restrictions_on_internal_movement,-0.0039049584064414,0.5894781484520503
IRL,Restrictions on internal movement,-0.0039274307468638,-1,IE,restrictions_on_internal_movement,-0.0039274307468638,0.590143515830159
LBN,Workplace closing,-0.0039318470420566,-1,LB,workplace_closing,-0.0039318470420566,0.590274274740809
SVK,Restrictions on gatherings,-0.0039398078326949,-1,SK,restrictions_on_gatherings,-0.0039398078326949,0.5905099800698986
LBN,Close public transport,-0.0039451495903202,-1,LB,close_public_transport,-0.0039451495903202,0.5906681403326409
ESP,Restrictions on gatherings,-0.0039548094593249,-1,ES,restrictions_on_gatherings,-0.0039548094593249,0.5909541524520606
LKA,Restrictions on gatherings,-0.0039804660808513,-1,LK,restrictions_on_gatherings,-0.0039804660808513,0.5917138009210351
UKR,Restrictions on gatherings,-0.0039815097189325,-1,UA,restrictions_on_gatherings,-0.0039815097189325,0.5917447012509843
HUN,Restrictions on internal movement,-0.003983321463495,-1,HU,restrictions_on_internal_movement,-0.003983321463495,0.5917983438937485
ITA,Stay at home requirements,-0.0039895644791538,-1,IT,stay_at_home_requirements,-0.0039895644791538,0.5919831888579271
BRB,School closing,-0.0040036670181725,-1,BB,school_closing,-0.0040036670181725,0.5924007408011237
ROU,School closing,-0.0040183505339482,-1,RO,school_closing,-0.0040183505339482,0.5928354944676069
FRA,Restrictions on gatherings,-0.0040467908562486,-1,FR,restrictions_on_gatherings,-0.0040467908562486,0.5936775635323281
PRT,Workplace closing,-0.0040482197493477,-1,PT,workplace_closing,-0.0040482197493477,0.5937198706012438
USA,Restrictions on internal movement,-0.0040597928787958,-1,US,restrictions_on_internal_movement,-0.0040597928787958,0.5940625310741922
PAK,School closing,-0.0040683309935733,-1,PK,school_closing,-0.0040683309935733,0.5943153299788329
KOR,Restrictions on gatherings,-0.0040838320804985,-1,KR,restrictions_on_gatherings,-0.0040838320804985,0.5947742905219446
KOR,Restrictions on gatherings,-0.0040838320804985,-1,KR,restrictions_on_gatherings,-0.0040838320804985,0.5947742905219446
OMN,Stay at home requirements,-0.0040846999389393,-1,OM,stay_at_home_requirements,-0.0040846999389393,0.5947999863188431
PAN,School closing,-0.0040883687528739,-1,PA,school_closing,-0.0040883687528739,0.5949086135940868
UGA,Close public transport,-0.0040903156382703,-1,UG,close_public_transport,-0.0040903156382703,0.5949662575246846
DEU,Stay at home requirements,-0.0040979187497803,-1,DE,stay_at_home_requirements,-0.0040979187497803,0.5951913725895059
AUS,Workplace closing,-0.0040980547579104,-1,AU,workplace_closing,-0.0040980547579104,0.5951953995564897
GTM,Workplace closing,-0.0040981718256132,-1,GT,workplace_closing,-0.0040981718256132,0.5951988657299727
POL,School closing,-0.004098241472189,-1,PL,school_closing,-0.004098241472189,0.5952009278453849
ECU,Restrictions on internal movement,-0.0041195694301977,-1,EC,restrictions_on_internal_movement,-0.0041195694301977,0.5958324120270022
CHE,Stay at home requirements,-0.0041446284355611,-1,CH,stay_at_home_requirements,-0.0041446284355611,0.5965743661084757
DNK,School closing,-0.0041479327234584,-1,DK,school_closing,-0.0041479327234584,0.5966722003942428
PRT,Restrictions on internal movement,-0.0041535757840016,-1,PT,restrictions_on_internal_movement,-0.0041535757840016,0.5968392817185536
CIV,Workplace closing,-0.0041556140777767,-1,CI,workplace_closing,-0.0041556140777767,0.596899632094147
CIV,Workplace closing,-0.0041556140777767,-1,CI,workplace_closing,-0.0041556140777767,0.596899632094147
TGO,Close public transport,-0.0041853668004896,-1,TG,close_public_transport,-0.0041853668004896,0.5977805590795423
PRY,School closing,-0.0041888527767253,-1,PY,school_closing,-0.0041888527767253,0.5978837728447531
ISR,Workplace closing,-0.0042103962853628,-1,IL,workplace_closing,-0.0042103962853628,0.5985216391100359
MDA,Public information campaigns,-0.0042137977718696,-1,MD,public_information_campaigns,-0.0042137977718696,0.5986223512795813
ZAF,School closing,-0.0042676081546171,-1,ZA,school_closing,-0.0042676081546171,0.6002155842322134
UKR,School closing,-0.0042908329712895,-1,UA,school_closing,-0.0042908329712895,0.600903231138851
BGR,Workplace closing,-0.0042976037320222,-1,BG,workplace_closing,-0.0042976037320222,0.6011037017276656
AUS,Restrictions on gatherings,-0.0043253460718096,-1,AU,restrictions_on_gatherings,-0.0043253460718096,0.6019251047297556
BOL,Close public transport,-0.0043317228866326,-1,BO,close_public_transport,-0.0043317228866326,0.6021139112572339
BOL,Close public transport,-0.0043317228866326,-1,BO,close_public_transport,-0.0043317228866326,0.6021139112572339
AND,Public information campaigns,-0.0043334578983066,-1,AD,public_information_campaigns,-0.0043334578983066,0.6021652819710456
AFG,Restrictions on internal movement,-0.0043747007702348,-1,AF,restrictions_on_internal_movement,-0.0043747007702348,0.6033864125273088
AND,Restrictions on gatherings,-0.0043854746980204,-1,AD,restrictions_on_gatherings,-0.0043854746980204,0.6037054100125683
SMR,Restrictions on gatherings,-0.0043884927510135,-1,SM,restrictions_on_gatherings,-0.0043884927510135,0.6037947693747561
ECU,Workplace closing,-0.0043907364612899,-1,EC,workplace_closing,-0.0043907364612899,0.6038612017799164
SUR,School closing,-0.0043933349977585,-1,SR,school_closing,-0.0043933349977585,0.6039381399788105
MNG,Stay at home requirements,-0.0043968837673608,-1,MN,stay_at_home_requirements,-0.0043968837673608,0.6040432129476875
ISL,Workplace closing,-0.0043973374099985,-1,IS,workplace_closing,-0.0043973374099985,0.6040566445265426
LKA,Stay at home requirements,-0.0044169210595135,-1,LK,stay_at_home_requirements,-0.0044169210595135,0.6046364827314947
OMN,School closing,-0.0044238122575342,-1,OM,school_closing,-0.0044238122575342,0.6048405192614189
MYS,Restrictions on gatherings,-0.0044400495675265,-1,MY,restrictions_on_gatherings,-0.0044400495675265,0.6053212781042473
VEN,International travel controls,-0.0044569705098949,-1,VE,international_travel_controls,-0.0044569705098949,0.6058222781268159
VEN,International travel controls,-0.0044569705098949,-1,VE,international_travel_controls,-0.0044569705098949,0.6058222781268159
HUN,Workplace closing,-0.0044717897337855,-1,HU,workplace_closing,-0.0044717897337855,0.6062610498773482
LKA,International travel controls,-0.0044943962747619,-1,LK,international_travel_controls,-0.0044943962747619,0.6069303907032191
IRL,Restrictions on gatherings,-0.0045485593465867,-1,IE,restrictions_on_gatherings,-0.0045485593465867,0.6085340661732855
MWI,Stay at home requirements,-0.0045597795712514,-1,MW,stay_at_home_requirements,-0.0045597795712514,0.6088662777421127
AUT,Workplace closing,-0.0045694758194101,-1,AT,workplace_closing,-0.0045694758194101,0.6091533669857596
BEL,Stay at home requirements,-0.0045929316290739,-1,BE,stay_at_home_requirements,-0.0045929316290739,0.6098478531978797
SLE,Workplace closing,-0.0046068096209107,-1,SL,workplace_closing,-0.0046068096209107,0.6102587566849353
IRL,School closing,-0.0046096585820237,-1,IE,school_closing,-0.0046096585820237,0.6103431095271609
SEN,Restrictions on gatherings,-0.004610736907932,-1,SN,restrictions_on_gatherings,-0.004610736907932,0.6103750369040548
CHL,Restrictions on internal movement,-0.0046173885253217,-1,CL,restrictions_on_internal_movement,-0.0046173885253217,0.6105719798632472
PER,Restrictions on gatherings,-0.0046198541959694,-1,PE,restrictions_on_gatherings,-0.0046198541959694,0.6106449841335325
NLD,Restrictions on gatherings,-0.0046542355845351,-1,NL,restrictions_on_gatherings,-0.0046542355845351,0.6116629579598323
GBR,School closing,-0.0046555300745529,-1,GB,school_closing,-0.0046555300745529,0.6117012855845007
AZE,Workplace closing,-0.0046838818361407,-1,AZ,workplace_closing,-0.0046838818361407,0.6125407325187255
DOM,Restrictions on gatherings,-0.004710337962767,-1,DO,restrictions_on_gatherings,-0.004710337962767,0.613324052959649
LVA,Restrictions on gatherings,-0.0047321006771924,-1,LV,restrictions_on_gatherings,-0.0047321006771924,0.6139684095315762
GBR,Restrictions on gatherings,-0.0047356877128776,-1,GB,restrictions_on_gatherings,-0.0047356877128776,0.6140746154934023
PER,School closing,-0.0047513642777674,-1,PE,school_closing,-0.0047513642777674,0.6145387716374628
VEN,Restrictions on gatherings,-0.0047623266051084,-1,VE,restrictions_on_gatherings,-0.0047623266051084,0.6148633473097672
VEN,Restrictions on gatherings,-0.0047623266051084,-1,VE,restrictions_on_gatherings,-0.0047623266051084,0.6148633473097672
SLE,International travel controls,-0.0047655066211065,-1,SL,international_travel_controls,-0.0047655066211065,0.6149575021181773
MLT,Restrictions on internal movement,-0.0047802459540858,-1,MT,restrictions_on_internal_movement,-0.0047802459540858,0.6153939084361296
KOR,Workplace closing,-0.0047955514086887,-1,KR,workplace_closing,-0.0047955514086887,0.6158470766423991
KOR,Workplace closing,-0.0047955514086887,-1,KR,workplace_closing,-0.0047955514086887,0.6158470766423991
SAU,Stay at home requirements,-0.0047969182317223,-1,SA,stay_at_home_requirements,-0.0047969182317223,0.6158875459233513
DOM,School closing,-0.0047981124115151,-1,DO,school_closing,-0.0047981124115151,0.6159229035346543
SLV,Restrictions on gatherings,-0.0048036586694288,-1,SV,restrictions_on_gatherings,-0.0048036586694288,0.6160871186994742
ISL,Stay at home requirements,-0.004820584029819,-1,IS,stay_at_home_requirements,-0.004820584029819,0.6165882495320754
JAM,Cancel public events,-0.0048235352155612,-1,JM,cancel_public_events,-0.0048235352155612,0.6166756290698846
VEN,Cancel public events,-0.004831230754341,-1,VE,cancel_public_events,-0.004831230754341,0.6169034807473158
VEN,Cancel public events,-0.004831230754341,-1,VE,cancel_public_events,-0.004831230754341,0.6169034807473158
LTU,Restrictions on gatherings,-0.0048384798824371,-1,LT,restrictions_on_gatherings,-0.0048384798824371,0.6171181149716206
ZAF,International travel controls,-0.0048626429425504,-1,ZA,international_travel_controls,-0.0048626429425504,0.6178335416540434
SEN,Stay at home requirements,-0.0048690072737382,-1,SN,stay_at_home_requirements,-0.0048690072737382,0.6180219785625384
NOR,Workplace closing,-0.0048702126024758,-1,NO,workplace_closing,-0.0048702126024758,0.618057666274936
NAM,Workplace closing,-0.0048764552592211,-1,,workplace_closing,-0.0048764552592211,0.6182425006123027
GRC,Restrictions on gatherings,-0.0048788890387078,-1,GR,restrictions_on_gatherings,-0.0048788890387078,0.6183145606401201
LTU,Workplace closing,-0.0049000724755479,-1,LT,workplace_closing,-0.0049000724755479,0.6189417657983146
NGA,Restrictions on gatherings,-0.0049044768535065,-1,NG,restrictions_on_gatherings,-0.0049044768535065,0.6190721718601412
TUN,Restrictions on gatherings,-0.0049147096672332,-1,TN,restrictions_on_gatherings,-0.0049147096672332,0.6193751478880952
LUX,Workplace closing,-0.0049275701229317,-1,LU,workplace_closing,-0.0049275701229317,0.6197559238788712
MDA,Stay at home requirements,-0.0049650074670772,-1,MD,stay_at_home_requirements,-0.0049650074670772,0.6208643792978102
VNM,Stay at home requirements,-0.0049917172989834,-1,VN,stay_at_home_requirements,-0.0049917172989834,0.6216552115160442
VNM,Stay at home requirements,-0.0049917172989834,-1,VN,stay_at_home_requirements,-0.0049917172989834,0.6216552115160442
UGA,Cancel public events,-0.0050098807694027,-1,UG,cancel_public_events,-0.0050098807694027,0.622193000658745
UGA,International travel controls,-0.0050366949704439,-1,UG,international_travel_controls,-0.0050366949704439,0.6229869230676938
DOM,Close public transport,-0.0050471604105965,-1,DO,close_public_transport,-0.0050471604105965,0.6232967867643183
NGA,International travel controls,-0.0051039827197954,-1,NG,international_travel_controls,-0.0051039827197954,0.6249791976827679
JAM,School closing,-0.0051046725819266,-1,JM,school_closing,-0.0051046725819266,0.6249996233148499
OMN,Restrictions on internal movement,-0.0051238094486053,-1,OM,restrictions_on_internal_movement,-0.0051238094486053,0.6255662330478768
CZE,Restrictions on internal movement,-0.0051379556155759,-1,CZ,restrictions_on_internal_movement,-0.0051379556155759,0.6259850767397486
SVK,Workplace closing,-0.0051471908315444,-1,SK,workplace_closing,-0.0051471908315444,0.6262585156125909
ZAF,Restrictions on gatherings,-0.0051539746877754,-1,ZA,restrictions_on_gatherings,-0.0051539746877754,0.6264593739366038
CYP,Stay at home requirements,-0.0051792624388979,-1,CY,stay_at_home_requirements,-0.0051792624388979,0.6272081007868732
BHS,School closing,-0.0052248986889878,-1,BS,school_closing,-0.0052248986889878,0.6285593117198816
GBR,Workplace closing,-0.005245266325341,-1,GB,workplace_closing,-0.005245266325341,0.6291623624277239
ARG,Workplace closing,-0.0052560226660574,-1,AR,workplace_closing,-0.0052560226660574,0.6294808391900901
MMR,Workplace closing,-0.005263221755778,-1,MM,workplace_closing,-0.005263221755778,0.6296939918640942
MMR,Workplace closing,-0.005263221755778,-1,MM,workplace_closing,-0.005263221755778,0.6296939918640942
KOR,School closing,-0.0052779785896711,-1,KR,school_closing,-0.0052779785896711,0.6301309163540264
KOR,School closing,-0.0052779785896711,-1,KR,school_closing,-0.0052779785896711,0.6301309163540264
TTO,School closing,-0.0053262955815103,-1,TT,school_closing,-0.0053262955815103,0.6315614994430093
QAT,Close public transport,-0.0053267097132598,-1,QA,close_public_transport,-0.0053267097132598,0.6315737611723699
OMN,Workplace closing,-0.0053445550790525,-1,OM,workplace_closing,-0.0053445550790525,0.6321021317837835
TTO,International travel controls,-0.0053504711109699,-1,TT,international_travel_controls,-0.0053504711109699,0.6322772953213457
LUX,School closing,-0.0053713659874142,-1,LU,school_closing,-0.0053713659874142,0.6328959567021512
KEN,Restrictions on gatherings,-0.0053728612383854,-1,KE,restrictions_on_gatherings,-0.0053728612383854,0.6329402285136145
EGY,Restrictions on internal movement,-0.005386148972621,-1,EG,restrictions_on_internal_movement,-0.005386148972621,0.6333336554875374
COL,Stay at home requirements,-0.0053901385498027,-1,CO,stay_at_home_requirements,-0.0053901385498027,0.633451780011252
AFG,Restrictions on gatherings,-0.0053996839470363,-1,AF,restrictions_on_gatherings,-0.0053996839470363,0.6337344028182649
LVA,School closing,-0.0054026871222337,-1,LV,school_closing,-0.0054026871222337,0.6338233216744916
NLD,Workplace closing,-0.0054057038126778,-1,NL,workplace_closing,-0.0054057038126778,0.6339126406939453
DEU,Restrictions on gatherings,-0.00541134404136,-1,DE,restrictions_on_gatherings,-0.00541134404136,0.6340796381717188
BEL,Restrictions on internal movement,-0.0054172592846773,-1,BE,restrictions_on_internal_movement,-0.0054172592846773,0.6342547783601873
VEN,Restrictions on internal movement,-0.0054267375957537,-1,VE,restrictions_on_internal_movement,-0.0054267375957537,0.6345354148613822
VEN,Restrictions on internal movement,-0.0054267375957537,-1,VE,restrictions_on_internal_movement,-0.0054267375957537,0.6345354148613822
ECU,School closing,-0.0054318808867587,-1,EC,school_closing,-0.0054318808867587,0.6346876988685894
NAM,Stay at home requirements,-0.0054396452858321,-1,,stay_at_home_requirements,-0.0054396452858321,0.6349175893809683
ISR,Stay at home requirements,-0.0054437376637209,-1,IL,stay_at_home_requirements,-0.0054437376637209,0.6350387576569431
CHE,School closing,-0.0054591653743868,-1,CH,school_closing,-0.0054591653743868,0.6354955456551242
UKR,Cancel public events,-0.0054673604470389,-1,UA,cancel_public_events,-0.0054673604470389,0.6357381876719967
BOL,Workplace closing,-0.0054781238760576,-1,BO,workplace_closing,-0.0054781238760576,0.6360568743068118
BOL,Workplace closing,-0.0054781238760576,-1,BO,workplace_closing,-0.0054781238760576,0.6360568743068118
JOR,Restrictions on internal movement,-0.0054929808157761,-1,JO,restrictions_on_internal_movement,-0.0054929808157761,0.6364967627581886
BOL,School closing,-0.0055319612226346,-1,BO,school_closing,-0.0055319612226346,0.6376509056120945
BOL,School closing,-0.0055319612226346,-1,BO,school_closing,-0.0055319612226346,0.6376509056120945
VEN,School closing,-0.0055643956757625,-1,VE,school_closing,-0.0055643956757625,0.6386112340261565
VEN,School closing,-0.0055643956757625,-1,VE,school_closing,-0.0055643956757625,0.6386112340261565
ZAF,Restrictions on internal movement,-0.0055735399862062,-1,ZA,restrictions_on_internal_movement,-0.0055735399862062,0.638881981342643
UGA,Restrictions on gatherings,-0.0055786318635912,-1,UG,restrictions_on_gatherings,-0.0055786318635912,0.6390327430809233
VEN,Workplace closing,-0.0056053159128613,-1,VE,workplace_closing,-0.0056053159128613,0.6398228119196134
VEN,Workplace closing,-0.0056053159128613,-1,VE,workplace_closing,-0.0056053159128613,0.6398228119196134
URY,School closing,-0.0056107697721977,-1,UY,school_closing,-0.0056107697721977,0.639984291321359
AUT,School closing,-0.0056462523410861,-1,AT,school_closing,-0.0056462523410861,0.6410348692044846
GHA,School closing,-0.0056531964494292,-1,GH,school_closing,-0.0056531964494292,0.6412404723181213
BHR,School closing,-0.005674985614118,-1,BH,school_closing,-0.005674985614118,0.6418856120368894
DEU,School closing,-0.0057130542078306,-1,DE,school_closing,-0.0057130542078306,0.6430127576706212
BEL,Restrictions on gatherings,-0.0057340468723995,-1,BE,restrictions_on_gatherings,-0.0057340468723995,0.6436343143897337
LKA,Cancel public events,-0.005747214555114,-1,LK,cancel_public_events,-0.005747214555114,0.6440241868444418
BEL,School closing,-0.0057758949983943,-1,BE,school_closing,-0.0057758949983943,0.644873365478697
NZL,Restrictions on internal movement,-0.0057959282159917,-1,NZ,restrictions_on_internal_movement,-0.0057959282159917,0.6454665146219246
KWT,School closing,-0.0057974902355136,-1,KW,school_closing,-0.0057974902355136,0.6455127633354233
HUN,Restrictions on gatherings,-0.005841334138964,-1,HU,restrictions_on_gatherings,-0.005841334138964,0.6468109059648297
ITA,School closing,-0.005867387784204,-1,IT,school_closing,-0.005867387784204,0.6475823096236242
MNG,School closing,-0.0058719263195322,-1,MN,school_closing,-0.0058719263195322,0.6477166878545969
BLR,Close public transport,-0.0059475719250513,-1,BY,close_public_transport,-0.0059475719250513,0.6499564242266718
EGY,Restrictions on gatherings,-0.0059546238953596,-1,EG,restrictions_on_gatherings,-0.0059546238953596,0.6501652209477227
URY,Workplace closing,-0.0059664844981559,-1,UY,workplace_closing,-0.0059664844981559,0.6505163930124488
AUT,Restrictions on gatherings,-0.0059749884880115,-1,AT,restrictions_on_gatherings,-0.0059749884880115,0.6507681815368004
MDA,School closing,-0.0059812745784184,-1,MD,school_closing,-0.0059812745784184,0.6509543018702405
ROU,Workplace closing,-0.0060045817517445,-1,RO,workplace_closing,-0.0060045817517445,0.6516443872158529
FIN,Workplace closing,-0.0060329461185935,-1,FI,workplace_closing,-0.0060329461185935,0.6524842073701981
TUN,Workplace closing,-0.0060861443670402,-1,TN,workplace_closing,-0.0060861443670402,0.6540593160782203
ROU,Restrictions on gatherings,-0.006086644980208,-1,RO,restrictions_on_gatherings,-0.006086644980208,0.6540741383737465
MLT,School closing,-0.0060978380274527,-1,MT,school_closing,-0.0060978380274527,0.6544055452658756
COL,School closing,-0.0061053169569133,-1,CO,school_closing,-0.0061053169569133,0.6546269835136381
GHA,Workplace closing,-0.00614132695768,-1,GH,workplace_closing,-0.00614132695768,0.655693177748216
UKR,Restrictions on internal movement,-0.0061554544433868,-1,UA,restrictions_on_internal_movement,-0.0061554544433868,0.656111468319973
MLT,Stay at home requirements,-0.0061595991531965,-1,MT,stay_at_home_requirements,-0.0061595991531965,0.656234186054186
MDA,Restrictions on internal movement,-0.0062972482767624,-1,MD,restrictions_on_internal_movement,-0.0062972482767624,0.6603097400340789
PAK,Workplace closing,-0.0063271381211897,-1,PK,workplace_closing,-0.0063271381211897,0.6611947269577751
ISL,Restrictions on internal movement,-0.0063342599560205,-1,IS,restrictions_on_internal_movement,-0.0063342599560205,0.6614055922472654
ZAF,Stay at home requirements,-0.0064237224465289,-1,ZA,stay_at_home_requirements,-0.0064237224465289,0.6640544228376619
NZL,Restrictions on gatherings,-0.0065112865770668,-1,NZ,restrictions_on_gatherings,-0.0065112865770668,0.6666470462519238
ARG,Restrictions on internal movement,-0.0065327651147971,-1,AR,restrictions_on_internal_movement,-0.0065327651147971,0.6672829888403059
KEN,School closing,-0.0065340094932097,-1,KE,school_closing,-0.0065340094932097,0.667319832746468
BLR,Stay at home requirements,-0.0065436079409043,-1,BY,stay_at_home_requirements,-0.0065436079409043,0.6676040262864565
CZE,School closing,-0.0066358411055947,-1,CZ,school_closing,-0.0066358411055947,0.6703348917775986
SYC,Restrictions on gatherings,-0.0066736357474377,-1,SC,restrictions_on_gatherings,-0.0066736357474377,0.6714539261672955
JOR,School closing,-0.00668252245716,-1,JO,school_closing,-0.00668252245716,0.6717170463691435
NZL,International travel controls,-0.0066838243981423,-1,NZ,international_travel_controls,-0.0066838243981423,0.6717555946040653
HRV,School closing,-0.0066950296597499,-1,HR,school_closing,-0.0066950296597499,0.6720873631424878
CHL,Workplace closing,-0.0067023997137298,-1,CL,workplace_closing,-0.0067023997137298,0.6723055777743843
MEX,Workplace closing,-0.0067661712886297,-1,MX,workplace_closing,-0.0067661712886297,0.6741937445069744
TTO,Restrictions on internal movement,-0.0068465406649376,-1,TT,restrictions_on_internal_movement,-0.0068465406649376,0.6765733436136578
PAN,Close public transport,-0.0068572889319644,-1,PA,close_public_transport,-0.0068572889319644,0.6768915813279507
PER,Restrictions on internal movement,-0.0069022755342851,-1,PE,restrictions_on_internal_movement,-0.0069022755342851,0.6782235573070219
TUR,School closing,-0.0069172049034295,-1,TR,school_closing,-0.0069172049034295,0.6786655902692196
IDN,Stay at home requirements,-0.0069267348832206,-1,ID,stay_at_home_requirements,-0.0069267348832206,0.678947756592257
GHA,Restrictions on internal movement,-0.0069362589510515,-1,GH,restrictions_on_internal_movement,-0.0069362589510515,0.6792297478723134
EST,School closing,-0.0069572278751675,-1,EE,school_closing,-0.0069572278751675,0.6798506016774168
MWI,School closing,-0.0069751489085222,-1,MW,school_closing,-0.0069751489085222,0.6803812126752963
DNK,Restrictions on internal movement,-0.0070114327367285,-1,DK,restrictions_on_internal_movement,-0.0070114327367285,0.6814555144697507
